date,datatype,station,attributes,value
2022-11-01T00:00:00,TAVG,GHCND:USC00049884,",7",50.2
2022-11-01T00:00:00,TAVG,GHCND:USC00050109,",7",34.2
2022-11-01T00:00:00,TAVG,GHCND:USC00050128,",7",27.0
2022-11-01T00:00:00,TAVG,GHCND:USC00050214,"1,7",32.8
2022-11-01T00:00:00,TAVG,GHCND:USC00050263,",7",23.2
2022-11-01T00:00:00,TAVG,GHCND:USC00050306,",7",38.1
2022-11-01T00:00:00,TAVG,GHCND:USC00050372,",7",26.6
2022-11-01T00:00:00,TAVG,GHCND:USC00050754,",7",29.2
2022-11-01T00:00:00,TAVG,GHCND:USC00050797,",7",25.8
2022-11-01T00:00:00,TAVG,GHCND:USC00050825,",7",20.0
2022-11-01T00:00:00,TAVG,GHCND:USC00050834,",7",36.3
2022-11-01T00:00:00,TAVG,GHCND:USC00050848,",7",35.9
2022-11-01T00:00:00,TAVG,GHCND:USC00050945,",7",31.0
2022-11-01T00:00:00,TAVG,GHCND:USC00050950,",7",35.1
2022-11-01T00:00:00,TAVG,GHCND:USC00051060,",7",32.4
2022-11-01T00:00:00,TAVG,GHCND:USC00051071,",7",31.5
2022-11-01T00:00:00,TAVG,GHCND:USC00051121,",7",38.4
2022-11-01T00:00:00,TAVG,GHCND:USC00051186,"1,7",26.9
2022-11-01T00:00:00,TAVG,GHCND:USC00051268,",7",39.7
2022-11-01T00:00:00,TAVG,GHCND:USC00051294,",7",38.0
2022-11-01T00:00:00,TAVG,GHCND:USC00051441,",7",33.7
2022-11-01T00:00:00,TAVG,GHCND:USC00051528,"1,7",34.6
2022-11-01T00:00:00,TAVG,GHCND:USC00051539,",7",35.8
2022-11-01T00:00:00,TAVG,GHCND:USC00051609,",7",28.1
2022-11-01T00:00:00,TAVG,GHCND:USC00051660,",7",17.3
2022-11-01T00:00:00,TAVG,GHCND:USC00051713,",7",25.7
2022-11-01T00:00:00,TAVG,GHCND:USC00051743,",7",32.5
2022-11-01T00:00:00,TAVG,GHCND:USC00051786,",7",33.1
2022-11-01T00:00:00,TAVG,GHCND:USC00051886,",7",36.1
2022-11-01T00:00:00,TAVG,GHCND:USC00051932,",7",26.7
2022-11-01T00:00:00,TAVG,GHCND:USC00051948,",7",24.0
2022-11-01T00:00:00,TAVG,GHCND:USC00051959,",7",22.4
2022-11-01T00:00:00,TAVG,GHCND:USC00051964,",7",28.0
2022-11-01T00:00:00,TAVG,GHCND:USC00051977,",7",27.3
2022-11-01T00:00:00,TAVG,GHCND:USC00052184,",7",27.7
2022-11-01T00:00:00,TAVG,GHCND:USC00052196,"2,7",34.2
2022-11-01T00:00:00,TAVG,GHCND:USC00052223,"1,7",37.2
2022-11-01T00:00:00,TAVG,GHCND:USC00052281,",7",22.3
2022-11-01T00:00:00,TAVG,GHCND:USC00052294,",7",27.1
2022-11-01T00:00:00,TAVG,GHCND:USC00052435,",7",31.5
2022-11-01T00:00:00,TAVG,GHCND:USC00052446,",7",37.8
2022-11-01T00:00:00,TAVG,GHCND:USC00052494,",7",28.0
2022-11-01T00:00:00,TAVG,GHCND:USC00052631,",7",36.4
2022-11-01T00:00:00,TAVG,GHCND:USC00052668,"3,7",34.5
2022-11-01T00:00:00,TAVG,GHCND:USC00052759,",7",30.6
2022-11-01T00:00:00,TAVG,GHCND:USC00052790,",7",31.4
2022-11-01T00:00:00,TAVG,GHCND:USC00052816,",7",25.0
2022-11-01T00:00:00,TAVG,GHCND:USC00052947,",7",36.1
2022-11-01T00:00:00,TAVG,GHCND:USC00052965,",7",27.1
2022-11-01T00:00:00,TAVG,GHCND:USC00053005,",7",34.8
2022-11-01T00:00:00,TAVG,GHCND:USC00053016,",7",29.8
2022-11-01T00:00:00,TAVG,GHCND:USC00053116,",7",20.9
2022-11-01T00:00:00,TAVG,GHCND:USC00053146,",7",36.3
2022-11-01T00:00:00,TAVG,GHCND:USC00053246,",7",40.6
2022-11-01T00:00:00,TAVG,GHCND:USC00053258,"1,7",35.1
2022-11-01T00:00:00,TAVG,GHCND:USC00053261,",7",28.8
2022-11-01T00:00:00,TAVG,GHCND:USC00053307,",7",31.8
2022-11-01T00:00:00,TAVG,GHCND:USC00053446,"1,7",20.5
2022-11-01T00:00:00,TAVG,GHCND:USC00053486,",7",37.9
2022-11-01T00:00:00,TAVG,GHCND:USC00053489,",7",37.4
2022-11-01T00:00:00,TAVG,GHCND:USC00053496,",7",23.1
2022-11-01T00:00:00,TAVG,GHCND:USC00053500,",7",24.6
2022-11-01T00:00:00,TAVG,GHCND:USC00053530,",7",24.8
2022-11-01T00:00:00,TAVG,GHCND:USC00053541,",7",30.9
2022-11-01T00:00:00,TAVG,GHCND:USC00053553,"1,7",36.6
2022-11-01T00:00:00,TAVG,GHCND:USC00053629,",7",30.4
2022-11-01T00:00:00,TAVG,GHCND:USC00053652,",7",30.2
2022-11-01T00:00:00,TAVG,GHCND:USC00053662,",7",24.8
2022-11-01T00:00:00,TAVG,GHCND:USC00053867,",7",29.2
2022-11-01T00:00:00,TAVG,GHCND:USC00053951,",7",23.7
2022-11-01T00:00:00,TAVG,GHCND:USC00053959,",7",31.8
2022-11-01T00:00:00,TAVG,GHCND:USC00054076,",7",38.4
2022-11-01T00:00:00,TAVG,GHCND:USC00054082,",7",33.6
2022-11-01T00:00:00,TAVG,GHCND:USC00054254,",7",31.7
2022-11-01T00:00:00,TAVG,GHCND:USC00054388,",7",38.9
2022-11-01T00:00:00,TAVG,GHCND:USC00054413,",7",32.8
2022-11-01T00:00:00,TAVG,GHCND:USC00054444,",7",36.8
2022-11-01T00:00:00,TAVG,GHCND:USC00054452,",7",36.4
2022-11-01T00:00:00,TAVG,GHCND:USC00054538,",7",38.7
2022-11-01T00:00:00,TAVG,GHCND:USC00054546,",7",36.7
2022-11-01T00:00:00,TAVG,GHCND:USC00054664,",7",24.2
2022-11-01T00:00:00,TAVG,GHCND:USC00054724,",7",37.5
2022-11-01T00:00:00,TAVG,GHCND:USC00054726,",7",40.0
2022-11-01T00:00:00,TAVG,GHCND:USC00054736,",7",25.6
2022-11-01T00:00:00,TAVG,GHCND:USC00054742,",7",27.6
2022-11-01T00:00:00,TAVG,GHCND:USC00054762,"1,7",36.3
2022-11-01T00:00:00,TAVG,GHCND:USC00054770,",7",36.4
2022-11-01T00:00:00,TAVG,GHCND:USC00054834,",7",38.7
2022-11-01T00:00:00,TAVG,GHCND:USC00054934,",7",30.1
2022-11-01T00:00:00,TAVG,GHCND:USC00054945,",7",33.4
2022-11-01T00:00:00,TAVG,GHCND:USC00055025,",7",33.0
2022-11-01T00:00:00,TAVG,GHCND:USC00055116,",7",35.1
2022-11-01T00:00:00,TAVG,GHCND:USC00055236,",7",32.9
2022-11-01T00:00:00,TAVG,GHCND:USC00055327,",7",32.6
2022-11-01T00:00:00,TAVG,GHCND:USC00055402,",7",37.0
2022-11-01T00:00:00,TAVG,GHCND:USC00055446,",7",26.3
2022-11-01T00:00:00,TAVG,GHCND:USC00055484,",7",27.1
2022-11-01T00:00:00,TAVG,GHCND:USC00055519,",7",29.9
2022-11-01T00:00:00,TAVG,GHCND:USC00055531,",7",35.2
2022-11-01T00:00:00,TAVG,GHCND:USC00055706,",7",25.0
2022-11-01T00:00:00,TAVG,GHCND:USC00055722,",7",34.3
2022-11-01T00:00:00,TAVG,GHCND:USC00055934,",7",30.3
2022-11-01T00:00:00,TAVG,GHCND:USC00055970,",7",30.5
2022-11-01T00:00:00,TAVG,GHCND:USC00055984,",7",37.0
2022-11-01T00:00:00,TAVG,GHCND:USC00056013,",7",29.0
2022-11-01T00:00:00,TAVG,GHCND:USC00056131,",7",35.8
2022-11-01T00:00:00,TAVG,GHCND:USC00056205,",7",30.6
2022-11-01T00:00:00,TAVG,GHCND:USC00056266,",7",38.2
2022-11-01T00:00:00,TAVG,GHCND:USC00056280,",7",32.4
2022-11-01T00:00:00,TAVG,GHCND:USC00056320,",7",34.4
2022-11-01T00:00:00,TAVG,GHCND:USC00056520,"2,7",30.0
2022-11-01T00:00:00,TAVG,GHCND:USC00056765,",7",38.7
2022-11-01T00:00:00,TAVG,GHCND:USC00056816,",7",36.4
2022-11-01T00:00:00,TAVG,GHCND:USC00056832,",7",29.9
2022-11-01T00:00:00,TAVG,GHCND:USC00057020,",7",29.4
2022-11-01T00:00:00,TAVG,GHCND:USC00057033,",7",32.1
2022-11-01T00:00:00,TAVG,GHCND:USC00057050,",7",25.1
2022-11-01T00:00:00,TAVG,GHCND:USC00057167,",7",37.2
2022-11-01T00:00:00,TAVG,GHCND:USC00057249,",7",36.5
2022-11-01T00:00:00,TAVG,GHCND:USC00057296,",7",29.7
2022-11-01T00:00:00,TAVG,GHCND:USC00057309,",7",24.7
2022-11-01T00:00:00,TAVG,GHCND:USC00057317,",7",36.2
2022-11-01T00:00:00,TAVG,GHCND:USC00057337,",7",26.8
2022-11-01T00:00:00,TAVG,GHCND:USC00057450,",7",23.6
2022-11-01T00:00:00,TAVG,GHCND:USC00057460,",7",22.3
2022-11-01T00:00:00,TAVG,GHCND:USC00057515,",7",33.8
2022-11-01T00:00:00,TAVG,GHCND:USC00057519,",7",34.4
2022-11-01T00:00:00,TAVG,GHCND:USC00057582,",7",37.1
2022-11-01T00:00:00,TAVG,GHCND:USC00057618,",7",34.0
2022-11-01T00:00:00,TAVG,GHCND:USC00057656,",7",22.3
2022-11-01T00:00:00,TAVG,GHCND:USC00057936,",7",25.7
2022-11-01T00:00:00,TAVG,GHCND:USC00058022,",7",33.5
2022-11-01T00:00:00,TAVG,GHCND:USC00058064,",7",23.9
2022-11-01T00:00:00,TAVG,GHCND:USC00058157,",7",36.9
2022-11-01T00:00:00,TAVG,GHCND:USC00058204,"2,7",25.5
2022-11-01T00:00:00,TAVG,GHCND:USC00058429,",7",39.3
2022-11-01T00:00:00,TAVG,GHCND:USC00058436,",7",36.1
2022-11-01T00:00:00,TAVG,GHCND:USC00058501,",7",28.1
2022-11-01T00:00:00,TAVG,GHCND:USC00058582,",7",31.9
2022-11-01T00:00:00,TAVG,GHCND:USC00058590,",H",31.9
2022-11-01T00:00:00,TAVG,GHCND:USC00058690,",7",29.1
2022-11-01T00:00:00,TAVG,GHCND:USC00058756,",7",21.1
2022-11-01T00:00:00,TAVG,GHCND:USC00058781,",7",36.8
2022-11-01T00:00:00,TAVG,GHCND:USC00058793,",7",39.4
2022-11-01T00:00:00,TAVG,GHCND:USC00058839,",7",32.5
2022-11-01T00:00:00,TAVG,GHCND:USC00058860,",7",25.0
2022-11-01T00:00:00,TAVG,GHCND:USC00058931,",7",30.9
2022-11-01T00:00:00,TAVG,GHCND:USC00058992,",7",36.6
2022-11-01T00:00:00,TAVG,GHCND:USC00058995,",7",34.1
2022-11-01T00:00:00,TAVG,GHCND:USC00059096,",7",23.0
2022-11-01T00:00:00,TAVG,GHCND:USC00059213,",7",32.2
2022-11-01T00:00:00,TAVG,GHCND:USC00059265,"1,7",24.3
2022-11-01T00:00:00,TAVG,GHCND:USC00059275,",7",34.8
2022-11-01T00:00:00,TAVG,GHCND:USC00059295,"2,7",37.0
2022-11-01T00:00:00,TAVG,GHCND:USC00060227,",7",42.6
2022-11-01T00:00:00,TAVG,GHCND:USC00060299,",7",44.8
2022-11-01T00:00:00,TAVG,GHCND:USC00060973,",7",46.6
2022-11-01T00:00:00,TAVG,GHCND:USC00063420,"1,7",44.3
2022-11-01T00:00:00,TAVG,GHCND:USC00065445,",7",41.0
2022-11-01T00:00:00,TAVG,GHCND:USC00065910,",7",46.7
2022-11-01T00:00:00,TAVG,GHCND:USC00067958,",7",42.0
2022-11-01T00:00:00,TAVG,GHCND:USC00068138,",7",44.9
2022-11-01T00:00:00,TAVG,GHCND:USC00069388,"3,7",44.6
2022-11-01T00:00:00,TAVG,GHCND:USC00072730,",7",50.6
2022-11-01T00:00:00,TAVG,GHCND:USC00075320,",7",51.2
2022-11-01T00:00:00,TAVG,GHCND:USC00076410,",7",47.7
2022-11-01T00:00:00,TAVG,GHCND:USC00079605,",7",48.5
2022-11-01T00:00:00,TAVG,GHCND:USC00080211,",H",64.7
2022-11-01T00:00:00,TAVG,GHCND:USC00080236,",7",73.3
2022-11-01T00:00:00,TAVG,GHCND:USC00080414,",7",80.9
2022-11-01T00:00:00,TAVG,GHCND:USC00080478,",7",72.2
2022-11-01T00:00:00,TAVG,GHCND:USC00080737,",7",76.1
2022-11-01T00:00:00,TAVG,GHCND:USC00080945,",7",73.3
2022-11-01T00:00:00,TAVG,GHCND:USC00081276,",7",75.0
2022-11-01T00:00:00,TAVG,GHCND:USC00081306,",7",80.2
2022-11-01T00:00:00,TAVG,GHCND:USC00081544,"3,7",61.3
2022-11-01T00:00:00,TAVG,GHCND:USC00081641,"2,7",72.9
2022-11-01T00:00:00,TAVG,GHCND:USC00082008,"3,7",66.6
2022-11-01T00:00:00,TAVG,GHCND:USC00082046,",7",80.3
2022-11-01T00:00:00,TAVG,GHCND:USC00082150,",7",71.7
2022-11-01T00:00:00,TAVG,GHCND:USC00083153,"3,7",71.8
2022-11-01T00:00:00,TAVG,GHCND:USC00083163,"1,7",77.4
2022-11-01T00:00:00,TAVG,GHCND:USC00083207,",7",74.6
2022-11-01T00:00:00,TAVG,GHCND:USC00083874,",7",68.3
2022-11-01T00:00:00,TAVG,GHCND:USC00084050,",7",77.6
2022-11-01T00:00:00,TAVG,GHCND:USC00084095,",7",78.0
2022-11-01T00:00:00,TAVG,GHCND:USC00084289,",7",69.7
2022-11-01T00:00:00,TAVG,GHCND:USC00084366,",7",68.3
2022-11-01T00:00:00,TAVG,GHCND:USC00084412,",7",79.3
2022-11-01T00:00:00,TAVG,GHCND:USC00084571,",7",78.4
2022-11-01T00:00:00,TAVG,GHCND:USC00084625,"1,7",73.0
2022-11-01T00:00:00,TAVG,GHCND:USC00084731,",7",63.8
2022-11-01T00:00:00,TAVG,GHCND:USC00084802,",7",72.6
2022-11-01T00:00:00,TAVG,GHCND:USC00085184,",7",77.5
2022-11-01T00:00:00,TAVG,GHCND:USC00085359,",7",76.8
2022-11-01T00:00:00,TAVG,GHCND:USC00085539,",7",62.4
2022-11-01T00:00:00,TAVG,GHCND:USC00085612,",7",73.0
2022-11-01T00:00:00,TAVG,GHCND:USC00085667,",7",78.9
2022-11-01T00:00:00,TAVG,GHCND:USC00085880,",7",63.5
2022-11-01T00:00:00,TAVG,GHCND:USC00085973,",7",75.3
2022-11-01T00:00:00,TAVG,GHCND:USC00086065,",7",72.2
2022-11-01T00:00:00,TAVG,GHCND:USC00086092,",7",76.3
2022-11-01T00:00:00,TAVG,GHCND:USC00086240,",7",61.2
2022-11-01T00:00:00,TAVG,GHCND:USC00086315,"5,7",77.9
2022-11-01T00:00:00,TAVG,GHCND:USC00086414,"3,7",70.5
2022-11-01T00:00:00,TAVG,GHCND:USC00086634,",7",71.0
2022-11-01T00:00:00,TAVG,GHCND:USC00086761,"1,7",73.1
2022-11-01T00:00:00,TAVG,GHCND:USC00086764,",7",75.8
2022-11-01T00:00:00,TAVG,GHCND:USC00086767,"4,7",70.9
2022-11-01T00:00:00,TAVG,GHCND:USC00086842,",7",63.8
2022-11-01T00:00:00,TAVG,GHCND:USC00087020,",7",76.5
2022-11-01T00:00:00,TAVG,GHCND:USC00087025,",7",67.2
2022-11-01T00:00:00,TAVG,GHCND:USC00087205,",7",73.8
2022-11-01T00:00:00,TAVG,GHCND:USC00087228,",7",69.8
2022-11-01T00:00:00,TAVG,GHCND:USC00087261,",7",72.6
2022-11-01T00:00:00,TAVG,GHCND:USC00087304,",7",75.0
2022-11-01T00:00:00,TAVG,GHCND:USC00087760,",7",77.4
2022-11-01T00:00:00,TAVG,GHCND:USC00087851,",7",69.3
2022-11-01T00:00:00,TAVG,GHCND:USC00087982,",7",71.8
2022-11-01T00:00:00,TAVG,GHCND:USC00088051,"1,7",71.7
2022-11-01T00:00:00,TAVG,GHCND:USC00088368,"1,7",74.9
2022-11-01T00:00:00,TAVG,GHCND:USC00088620,",7",76.5
2022-11-01T00:00:00,TAVG,GHCND:USC00088756,"4,7",63.5
2022-11-01T00:00:00,TAVG,GHCND:USC00088782,",7",72.7
2022-11-01T00:00:00,TAVG,GHCND:USC00088824,",7",69.7
2022-11-01T00:00:00,TAVG,GHCND:USC00088942,"1,7",72.2
2022-11-01T00:00:00,TAVG,GHCND:USC00089120,",7",66.9
2022-11-01T00:00:00,TAVG,GHCND:USC00089176,",7",73.9
2022-11-01T00:00:00,TAVG,GHCND:USC00089219,",7",74.5
2022-11-01T00:00:00,TAVG,GHCND:USC00089401,",7",71.9
2022-11-01T00:00:00,TAVG,GHCND:USC00089566,",7",61.8
2022-11-01T00:00:00,TAVG,GHCND:USC00090236,",7",52.8
2022-11-01T00:00:00,TAVG,GHCND:USC00090311,",7",56.1
2022-11-01T00:00:00,TAVG,GHCND:USC00090969,",7",48.1
2022-11-01T00:00:00,TAVG,GHCND:USC00091266,",7",59.6
2022-11-01T00:00:00,TAVG,GHCND:USC00091500,",7",60.0
2022-11-01T00:00:00,TAVG,GHCND:USC00091640,",7",52.5
2022-11-01T00:00:00,TAVG,GHCND:USC00091732,",7",53.6
2022-11-01T00:00:00,TAVG,GHCND:USC00091863,",7",51.4
2022-11-01T00:00:00,TAVG,GHCND:USC00091965,",7",50.5
2022-11-01T00:00:00,TAVG,GHCND:USC00092006,",7",50.1
2022-11-01T00:00:00,TAVG,GHCND:USC00092159,"1,7",57.3
2022-11-01T00:00:00,TAVG,GHCND:USC00092180,",7",52.5
2022-11-01T00:00:00,TAVG,GHCND:USC00092266,",7",58.4
2022-11-01T00:00:00,TAVG,GHCND:USC00092283,",7",52.9
2022-11-01T00:00:00,TAVG,GHCND:USC00092361,"3,7",58.1
2022-11-01T00:00:00,TAVG,GHCND:USC00092408,",7",54.0
2022-11-01T00:00:00,TAVG,GHCND:USC00092485,",7",53.1
2022-11-01T00:00:00,TAVG,GHCND:USC00092517,",7",54.4
2022-11-01T00:00:00,TAVG,GHCND:USC00092738,",7",61.7
2022-11-01T00:00:00,TAVG,GHCND:USC00092844,",7",57.4
2022-11-01T00:00:00,TAVG,GHCND:USC00092966,",7",57.7
2022-11-01T00:00:00,TAVG,GHCND:USC00093060,"2,7",52.6
2022-11-01T00:00:00,TAVG,GHCND:USC00093538,",7",60.2
2022-11-01T00:00:00,TAVG,GHCND:USC00093621,",7",53.2
2022-11-01T00:00:00,TAVG,GHCND:USC00093675,",7",48.0
2022-11-01T00:00:00,TAVG,GHCND:USC00093754,",7",60.9
2022-11-01T00:00:00,TAVG,GHCND:USC00094133,",7",53.7
2022-11-01T00:00:00,TAVG,GHCND:USC00094170,",7",58.7
2022-11-01T00:00:00,TAVG,GHCND:USC00094648,",7",51.9
2022-11-01T00:00:00,TAVG,GHCND:USC00094700,",7",54.5
2022-11-01T00:00:00,TAVG,GHCND:USC00094862,",7",57.1
2022-11-01T00:00:00,TAVG,GHCND:USC00094941,",7",54.2
2022-11-01T00:00:00,TAVG,GHCND:USC00095204,",7",54.7
2022-11-01T00:00:00,TAVG,GHCND:USC00095314,",7",56.4
2022-11-01T00:00:00,TAVG,GHCND:USC00095863,",7",57.9
2022-11-01T00:00:00,TAVG,GHCND:USC00095988,",7",54.7
2022-11-01T00:00:00,TAVG,GHCND:USC00096087,",7",60.0
2022-11-01T00:00:00,TAVG,GHCND:USC00096093,"5,7",47.7
2022-11-01T00:00:00,TAVG,GHCND:USC00096335,",7",52.8
2022-11-01T00:00:00,TAVG,GHCND:USC00097171,",7",58.6
2022-11-01T00:00:00,TAVG,GHCND:USC00097528,",7",58.1
2022-11-01T00:00:00,TAVG,GHCND:USC00097600,",7",52.0
2022-11-01T00:00:00,TAVG,GHCND:USC00097777,",7",57.2
2022-11-01T00:00:00,TAVG,GHCND:USC00097808,",7",62.7
2022-11-01T00:00:00,TAVG,GHCND:USC00097827,",7",50.2
2022-11-01T00:00:00,TAVG,GHCND:USC00098436,",7",51.6
2022-11-01T00:00:00,TAVG,GHCND:USC00098535,"1,7",54.2
2022-11-01T00:00:00,TAVG,GHCND:USC00098677,"2,7",57.4
2022-11-01T00:00:00,TAVG,GHCND:USC00098740,",7",54.0
2022-11-01T00:00:00,TAVG,GHCND:USC00099124,",7",57.9
2022-11-01T00:00:00,TAVG,GHCND:USC00099194,",7",57.6
2022-11-01T00:00:00,TAVG,GHCND:USC00100010,",7",26.0
2022-11-01T00:00:00,TAVG,GHCND:USC00100218,"1,7",28.8
2022-11-01T00:00:00,TAVG,GHCND:USC00100375,",7",23.3
2022-11-01T00:00:00,TAVG,GHCND:USC00100470,",7",21.7
2022-11-01T00:00:00,TAVG,GHCND:USC00100774,",7",28.7
2022-11-01T00:00:00,TAVG,GHCND:USC00100803,",7",22.2
2022-11-01T00:00:00,TAVG,GHCND:USC00100915,"4,7",29.1
2022-11-01T00:00:00,TAVG,GHCND:USC00101018,",7",33.2
2022-11-01T00:00:00,TAVG,GHCND:USC00101079,"1,7",29.4
2022-11-01T00:00:00,TAVG,GHCND:USC00101363,",7",28.0
2022-11-01T00:00:00,TAVG,GHCND:USC00101671,",7",20.0
2022-11-01T00:00:00,TAVG,GHCND:USC00102159,",7",29.6
2022-11-01T00:00:00,TAVG,GHCND:USC00102187,",7",31.4
2022-11-01T00:00:00,TAVG,GHCND:USC00102260,",7",19.6
2022-11-01T00:00:00,TAVG,GHCND:USC00102575,"6,H",19.4
2022-11-01T00:00:00,TAVG,GHCND:USC00102577,"1,7",16.8
2022-11-01T00:00:00,TAVG,GHCND:USC00102667,",7",24.9
2022-11-01T00:00:00,TAVG,GHCND:USC00102676,",7",27.6
2022-11-01T00:00:00,TAVG,GHCND:USC00102707,",7",24.9
2022-11-01T00:00:00,TAVG,GHCND:USC00102845,"1,7",34.4
2022-11-01T00:00:00,TAVG,GHCND:USC00102942,",7",33.1
2022-11-01T00:00:00,TAVG,GHCND:USC00103143,"4,H",33.1
2022-11-01T00:00:00,TAVG,GHCND:USC00103558,",7",21.8
2022-11-01T00:00:00,TAVG,GHCND:USC00103631,"2,7",35.7
2022-11-01T00:00:00,TAVG,GHCND:USC00103732,",7",22.5
2022-11-01T00:00:00,TAVG,GHCND:USC00103964,",7",21.0
2022-11-01T00:00:00,TAVG,GHCND:USC00104318,",7",33.3
2022-11-01T00:00:00,TAVG,GHCND:USC00104384,",7",22.7
2022-11-01T00:00:00,TAVG,GHCND:USC00104455,",7",26.6
2022-11-01T00:00:00,TAVG,GHCND:USC00104456,",7",20.4
2022-11-01T00:00:00,TAVG,GHCND:USC00104555,",7",27.0
2022-11-01T00:00:00,TAVG,GHCND:USC00104598,",7",15.5
2022-11-01T00:00:00,TAVG,GHCND:USC00104845,",7",22.1
2022-11-01T00:00:00,TAVG,GHCND:USC00105143,"1,7",23.9
2022-11-01T00:00:00,TAVG,GHCND:USC00105177,",7",16.7
2022-11-01T00:00:00,TAVG,GHCND:USC00105275,",7",23.5
2022-11-01T00:00:00,TAVG,GHCND:USC00105462,",7",23.7
2022-11-01T00:00:00,TAVG,GHCND:USC00105678,"1,7",28.5
2022-11-01T00:00:00,TAVG,GHCND:USC00105708,",7",23.3
2022-11-01T00:00:00,TAVG,GHCND:USC00105716,",7",26.2
2022-11-01T00:00:00,TAVG,GHCND:USC00105835,",7",22.6
2022-11-01T00:00:00,TAVG,GHCND:USC00105980,",7",30.6
2022-11-01T00:00:00,TAVG,GHCND:USC00106152,"1,7",32.0
2022-11-01T00:00:00,TAVG,GHCND:USC00106230,",7",27.0
2022-11-01T00:00:00,TAVG,GHCND:USC00106250,",7",28.7
2022-11-01T00:00:00,TAVG,GHCND:USC00106542,",7",31.5
2022-11-01T00:00:00,TAVG,GHCND:USC00106891,"1,7",33.9
2022-11-01T00:00:00,TAVG,GHCND:USC00107040,",7",25.6
2022-11-01T00:00:00,TAVG,GHCND:USC00107046,",7",27.0
2022-11-01T00:00:00,TAVG,GHCND:USC00107188,",7",28.9
2022-11-01T00:00:00,TAVG,GHCND:USC00107209,",7",28.3
2022-11-01T00:00:00,TAVG,GHCND:USC00107269,"2,H",29.8
2022-11-01T00:00:00,TAVG,GHCND:USC00107301,"2,7",31.3
2022-11-01T00:00:00,TAVG,GHCND:USC00107346,",7",29.6
2022-11-01T00:00:00,TAVG,GHCND:USC00107357,"2,7",26.1
2022-11-01T00:00:00,TAVG,GHCND:USC00107386,",7",27.2
2022-11-01T00:00:00,TAVG,GHCND:USC00107644,",7",26.4
2022-11-01T00:00:00,TAVG,GHCND:USC00107673,",7",27.4
2022-11-01T00:00:00,TAVG,GHCND:USC00107689,",7",27.6
2022-11-01T00:00:00,TAVG,GHCND:USC00107706,",7",33.3
2022-11-01T00:00:00,TAVG,GHCND:USC00108022,",7",23.4
2022-11-01T00:00:00,TAVG,GHCND:USC00108076,",W",22.4
2022-11-01T00:00:00,TAVG,GHCND:USC00108080,",7",23.2
2022-11-01T00:00:00,TAVG,GHCND:USC00108137,",7",28.6
2022-11-01T00:00:00,TAVG,GHCND:USC00108380,",7",35.9
2022-11-01T00:00:00,TAVG,GHCND:USC00108500,",7",21.3
2022-11-01T00:00:00,TAVG,GHCND:USC00108676,",7",15.5
2022-11-01T00:00:00,TAVG,GHCND:USC00108818,",7",25.7
2022-11-01T00:00:00,TAVG,GHCND:USC00108928,",7",36.7
2022-11-01T00:00:00,TAVG,GHCND:USC00108937,",7",25.4
2022-11-01T00:00:00,TAVG,GHCND:USC00109065,"4,7",18.1
2022-11-01T00:00:00,TAVG,GHCND:USC00109498,",7",27.6
2022-11-01T00:00:00,TAVG,GHCND:USC00109950,",7",24.9
2022-11-01T00:00:00,TAVG,GHCND:USC00110072,",7",40.2
2022-11-01T00:00:00,TAVG,GHCND:USC00110137,"5,7",45.7
2022-11-01T00:00:00,TAVG,GHCND:USC00110140,",7",40.2
2022-11-01T00:00:00,TAVG,GHCND:USC00110187,"1,7",45.0
2022-11-01T00:00:00,TAVG,GHCND:USC00110338,",7",41.2
2022-11-01T00:00:00,TAVG,GHCND:USC00110356,",7",40.1
2022-11-01T00:00:00,TAVG,GHCND:USC00110442,",7",40.4
2022-11-01T00:00:00,TAVG,GHCND:USC00110598,",7",42.9
2022-11-01T00:00:00,TAVG,GHCND:USC00111265,"1,7",45.8
2022-11-01T00:00:00,TAVG,GHCND:USC00111290,",7",45.4
2022-11-01T00:00:00,TAVG,GHCND:USC00111302,"6,7",43.6
2022-11-01T00:00:00,TAVG,GHCND:USC00111329,",7",44.1
2022-11-01T00:00:00,TAVG,GHCND:USC00111436,"3,7",44.1
2022-11-01T00:00:00,TAVG,GHCND:USC00111475,"2,7",45.8
2022-11-01T00:00:00,TAVG,GHCND:USC00111550,",7",44.4
2022-11-01T00:00:00,TAVG,GHCND:USC00111577,",7",44.1
2022-11-01T00:00:00,TAVG,GHCND:USC00111836,",7",42.2
2022-11-01T00:00:00,TAVG,GHCND:USC00112048,",7",40.5
2022-11-01T00:00:00,TAVG,GHCND:USC00112140,",7",42.8
2022-11-01T00:00:00,TAVG,GHCND:USC00112193,"1,7",43.0
2022-11-01T00:00:00,TAVG,GHCND:USC00112223,",7",40.1
2022-11-01T00:00:00,TAVG,GHCND:USC00112348,",7",39.7
2022-11-01T00:00:00,TAVG,GHCND:USC00112353,",7",47.0
2022-11-01T00:00:00,TAVG,GHCND:USC00112483,",7",46.3
2022-11-01T00:00:00,TAVG,GHCND:USC00112500,"1,7",40.6
2022-11-01T00:00:00,TAVG,GHCND:USC00112736,",7",40.3
2022-11-01T00:00:00,TAVG,GHCND:USC00112745,",7",38.4
2022-11-01T00:00:00,TAVG,GHCND:USC00112931,"2,7",45.9
2022-11-01T00:00:00,TAVG,GHCND:USC00113106,",7",45.3
2022-11-01T00:00:00,TAVG,GHCND:USC00113262,",7",39.0
